Running with `allow_variable_horizon` set to True. Some algorithms are biased towards shorter or longer episodes, which may significantly confound results. Additionally, even unbiased algorithms can exploit the information leak from the termination condition, producing spuriously high performance. See https://imitation.readthedocs.io/en/latest/guide/variable_horizon.html for more information.
--------------------------------------
| mean/                   |          |
|    gen/rollout/ep_re... | 116      |
|    gen/time/episodes    | 166      |
|    gen/time/fps         | 2.47e+04 |
|    gen/time/time_ela... | 9        |
|    gen/time/total_ti... | 3.32e+04 |
|    gen/train/actor_loss | -3.48    |
|    gen/train/critic_... | 0.0106   |
|    gen/train/ent_coef   | 0.00198  |
|    gen/train/ent_coe... | -0.159   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 2.93e+04 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.984    |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 0.969    |
|    disc/disc_entropy    | 0.472    |
|    disc/disc_loss       | 0.252    |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 34       |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 116      |
|    gen/time/episodes    | 172      |
|    gen/time/fps         | 2.61e+03 |
|    gen/time/time_ela... | 13       |
|    gen/time/total_ti... | 3.44e+04 |
|    gen/train/actor_loss | -3.32    |
|    gen/train/critic_... | 0.00777  |
|    gen/train/ent_coef   | 0.00193  |
|    gen/train/ent_coe... | -0.179   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 3.03e+04 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.969    |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 0.938    |
|    disc/disc_entropy    | 0.485    |
|    disc/disc_loss       | 0.265    |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 35       |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 114      |
|    gen/time/episodes    | 176      |
|    gen/time/fps         | 4.3e+03  |
|    gen/time/time_ela... | 8        |
|    gen/time/total_ti... | 3.52e+04 |
|    gen/train/actor_loss | -3.18    |
|    gen/train/critic_... | 0.0077   |
|    gen/train/ent_coef   | 0.00186  |
|    gen/train/ent_coe... | -0.143   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 3.13e+04 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.867    |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 0.734    |
|    disc/disc_entropy    | 0.512    |
|    disc/disc_loss       | 0.353    |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 36       |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 112      |
|    gen/time/episodes    | 182      |
|    gen/time/fps         | 5.84e+03 |
|    gen/time/time_ela... | 12       |
|    gen/time/total_ti... | 3.64e+04 |
|    gen/train/actor_loss | -3.06    |
|    gen/train/critic_... | 0.00882  |
|    gen/train/ent_coef   | 0.00179  |
|    gen/train/ent_coe... | -0.266   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 3.24e+04 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.914    |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 0.828    |
|    disc/disc_entropy    | 0.498    |
|    disc/disc_loss       | 0.304    |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 37       |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 111      |
|    gen/time/episodes    | 188      |
|    gen/time/fps         | 2.4e+03  |
|    gen/time/time_ela... | 15       |
|    gen/time/total_ti... | 3.76e+04 |
|    gen/train/actor_loss | -2.96    |
|    gen/train/critic_... | 0.00863  |
|    gen/train/ent_coef   | 0.00174  |
|    gen/train/ent_coe... | -0.118   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 3.34e+04 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.961    |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 0.922    |
|    disc/disc_entropy    | 0.441    |
|    disc/disc_loss       | 0.244    |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 38       |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 110      |
|    gen/time/episodes    | 192      |
|    gen/time/fps         | 3.52e+03 |
|    gen/time/time_ela... | 10       |
|    gen/time/total_ti... | 3.84e+04 |
|    gen/train/actor_loss | -2.9     |
|    gen/train/critic_... | 0.00766  |
|    gen/train/ent_coef   | 0.00175  |
|    gen/train/ent_coe... | 0.0585   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 3.44e+04 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.977    |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 0.953    |
|    disc/disc_entropy    | 0.472    |
|    disc/disc_loss       | 0.262    |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 39       |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 107      |
|    gen/time/episodes    | 196      |
|    gen/time/fps         | 6.64e+03 |
|    gen/time/time_ela... | 5        |
|    gen/time/total_ti... | 3.92e+04 |
|    gen/train/actor_loss | -2.84    |
|    gen/train/critic_... | 0.00793  |
|    gen/train/ent_coef   | 0.00171  |
|    gen/train/ent_coe... | -0.228   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 3.54e+04 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.953    |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 0.906    |
|    disc/disc_entropy    | 0.46     |
|    disc/disc_loss       | 0.255    |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 40       |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 105      |
|    gen/time/episodes    | 202      |
|    gen/time/fps         | 1.47e+04 |
|    gen/time/time_ela... | 9        |
|    gen/time/total_ti... | 4.04e+04 |
|    gen/train/actor_loss | -2.77    |
|    gen/train/critic_... | 0.00781  |
|    gen/train/ent_coef   | 0.00169  |
|    gen/train/ent_coe... | -0.0196  |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 3.64e+04 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.992    |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 0.984    |
|    disc/disc_entropy    | 0.408    |
|    disc/disc_loss       | 0.184    |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 41       |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 102      |
|    gen/time/episodes    | 208      |
|    gen/time/fps         | 2.94e+03 |
|    gen/time/time_ela... | 14       |
|    gen/time/total_ti... | 4.16e+04 |
|    gen/train/actor_loss | -2.71    |
|    gen/train/critic_... | 0.00689  |
|    gen/train/ent_coef   | 0.00163  |
|    gen/train/ent_coe... | -0.26    |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 3.75e+04 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.961    |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 0.922    |
|    disc/disc_entropy    | 0.385    |
|    disc/disc_loss       | 0.203    |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 42       |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 98.9     |
|    gen/time/episodes    | 212      |
|    gen/time/fps         | 4.76e+03 |
|    gen/time/time_ela... | 8        |
|    gen/time/total_ti... | 4.24e+04 |
|    gen/train/actor_loss | -2.64    |
|    gen/train/critic_... | 0.00625  |
|    gen/train/ent_coef   | 0.00158  |
|    gen/train/ent_coe... | -0.218   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 3.85e+04 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.914    |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 0.828    |
|    disc/disc_entropy    | 0.414    |
|    disc/disc_loss       | 0.265    |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 43       |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 95.7     |
|    gen/time/episodes    | 218      |
|    gen/time/fps         | 5.57e+03 |
|    gen/time/time_ela... | 13       |
|    gen/time/total_ti... | 4.36e+04 |
|    gen/train/actor_loss | -2.57    |
|    gen/train/critic_... | 0.00562  |
|    gen/train/ent_coef   | 0.00151  |
|    gen/train/ent_coe... | -0.212   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 3.95e+04 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.898    |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 0.797    |
|    disc/disc_entropy    | 0.397    |
|    disc/disc_loss       | 0.278    |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 44       |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 93.8     |
|    gen/time/episodes    | 224      |
|    gen/time/fps         | 2.53e+03 |
|    gen/time/time_ela... | 17       |
|    gen/time/total_ti... | 4.48e+04 |
|    gen/train/actor_loss | -2.51    |
|    gen/train/critic_... | 0.00663  |
|    gen/train/ent_coef   | 0.00149  |
|    gen/train/ent_coe... | 0.0207   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 4.05e+04 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.836    |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 0.672    |
|    disc/disc_entropy    | 0.423    |
|    disc/disc_loss       | 0.326    |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 45       |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 93.6     |
|    gen/time/episodes    | 228      |
|    gen/time/fps         | 3.88e+03 |
|    gen/time/time_ela... | 11       |
|    gen/time/total_ti... | 4.56e+04 |
|    gen/train/actor_loss | -2.45    |
|    gen/train/critic_... | 0.00626  |
|    gen/train/ent_coef   | 0.0015   |
|    gen/train/ent_coe... | 0.0572   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 4.16e+04 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.961    |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 0.922    |
|    disc/disc_entropy    | 0.413    |
|    disc/disc_loss       | 0.224    |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 46       |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 92.6     |
|    gen/time/episodes    | 232      |
|    gen/time/fps         | 6.36e+03 |
|    gen/time/time_ela... | 7        |
|    gen/time/total_ti... | 4.64e+04 |
|    gen/train/actor_loss | -2.41    |
|    gen/train/critic_... | 0.00607  |
|    gen/train/ent_coef   | 0.00149  |
|    gen/train/ent_coe... | -0.156   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 4.26e+04 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.969    |
|    disc/disc_acc_expert | 0.984    |
|    disc/disc_acc_gen    | 0.953    |
|    disc/disc_entropy    | 0.381    |
|    disc/disc_loss       | 0.19     |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 47       |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 90.1     |
|    gen/time/episodes    | 238      |
|    gen/time/fps         | 1.15e+04 |
|    gen/time/time_ela... | 10.5     |
|    gen/time/total_ti... | 4.76e+04 |
|    gen/train/actor_loss | -2.37    |
|    gen/train/critic_... | 0.00593  |
|    gen/train/ent_coef   | 0.00148  |
|    gen/train/ent_coe... | 0.0183   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 4.36e+04 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.969    |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 0.938    |
|    disc/disc_entropy    | 0.345    |
|    disc/disc_loss       | 0.169    |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 48       |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 86.7     |
|    gen/time/episodes    | 244      |
|    gen/time/fps         | 3.22e+03 |
|    gen/time/time_ela... | 15       |
|    gen/time/total_ti... | 4.88e+04 |
|    gen/train/actor_loss | -2.33    |
|    gen/train/critic_... | 0.00556  |
|    gen/train/ent_coef   | 0.00144  |
|    gen/train/ent_coe... | -0.138   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 4.46e+04 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.961    |
|    disc/disc_acc_expert | 0.984    |
|    disc/disc_acc_gen    | 0.938    |
|    disc/disc_entropy    | 0.333    |
|    disc/disc_loss       | 0.172    |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 49       |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 83.6     |
|    gen/time/episodes    | 248      |
|    gen/time/fps         | 4.98e+03 |
|    gen/time/time_ela... | 9        |
|    gen/time/total_ti... | 4.96e+04 |
|    gen/train/actor_loss | -2.3     |
|    gen/train/critic_... | 0.00548  |
|    gen/train/ent_coef   | 0.00141  |
|    gen/train/ent_coe... | -0.168   |
