Running with `allow_variable_horizon` set to True. Some algorithms are biased towards shorter or longer episodes, which may significantly confound results. Additionally, even unbiased algorithms can exploit the information leak from the termination condition, producing spuriously high performance. See https://imitation.readthedocs.io/en/latest/guide/variable_horizon.html for more information.
--------------------------------------
| mean/                   |          |
|    gen/time/episodes    | 166      |
|    gen/time/fps         | 1.89e+04 |
|    gen/time/time_ela... | 12       |
|    gen/time/total_ti... | 3.32e+04 |
|    gen/train/actor_loss | -3.98    |
|    gen/train/critic_... | 0.0114   |
|    gen/train/ent_coef   | 0.0024   |
|    gen/train/ent_coe... | -0.12    |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 2.93e+04 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.961    |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 0.922    |
|    disc/disc_entropy    | 0.48     |
|    disc/disc_loss       | 0.302    |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 34       |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 113      |
|    gen/time/episodes    | 172      |
|    gen/time/fps         | 1.88e+03 |
|    gen/time/time_ela... | 18       |
|    gen/time/total_ti... | 3.44e+04 |
|    gen/train/actor_loss | -3.8     |
|    gen/train/critic_... | 0.00953  |
|    gen/train/ent_coef   | 0.00237  |
|    gen/train/ent_coe... | -0.172   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 3.03e+04 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.906    |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 0.812    |
|    disc/disc_entropy    | 0.437    |
|    disc/disc_loss       | 0.282    |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 35       |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 112      |
|    gen/time/episodes    | 176      |
|    gen/time/fps         | 3.17e+03 |
|    gen/time/time_ela... | 11       |
|    gen/time/total_ti... | 3.52e+04 |
|    gen/train/actor_loss | -3.64    |
|    gen/train/critic_... | 0.01     |
|    gen/train/ent_coef   | 0.00236  |
|    gen/train/ent_coe... | 0.116    |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 3.13e+04 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.922    |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 0.844    |
|    disc/disc_entropy    | 0.436    |
|    disc/disc_loss       | 0.266    |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 36       |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 110      |
|    gen/time/episodes    | 182      |
|    gen/time/fps         | 4.25e+03 |
|    gen/time/time_ela... | 16       |
|    gen/time/total_ti... | 3.64e+04 |
|    gen/train/actor_loss | -3.52    |
|    gen/train/critic_... | 0.00932  |
|    gen/train/ent_coef   | 0.0023   |
|    gen/train/ent_coe... | -0.303   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 3.24e+04 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.938    |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 0.875    |
|    disc/disc_entropy    | 0.414    |
|    disc/disc_loss       | 0.243    |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 37       |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 108      |
|    gen/time/episodes    | 188      |
|    gen/time/fps         | 1.73e+03 |
|    gen/time/time_ela... | 21       |
|    gen/time/total_ti... | 3.76e+04 |
|    gen/train/actor_loss | -3.4     |
|    gen/train/critic_... | 0.00865  |
|    gen/train/ent_coef   | 0.00223  |
|    gen/train/ent_coe... | -0.18    |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 3.34e+04 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.969    |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 0.938    |
|    disc/disc_entropy    | 0.432    |
|    disc/disc_loss       | 0.255    |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 38       |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 106      |
|    gen/time/episodes    | 192      |
|    gen/time/fps         | 2.68e+03 |
|    gen/time/time_ela... | 14       |
|    gen/time/total_ti... | 3.84e+04 |
|    gen/train/actor_loss | -3.27    |
|    gen/train/critic_... | 0.0112   |
|    gen/train/ent_coef   | 0.00209  |
|    gen/train/ent_coe... | -0.395   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 3.44e+04 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.938    |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 0.875    |
|    disc/disc_entropy    | 0.421    |
|    disc/disc_loss       | 0.261    |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 39       |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 105      |
|    gen/time/episodes    | 196      |
|    gen/time/fps         | 4.5e+03  |
|    gen/time/time_ela... | 8        |
|    gen/time/total_ti... | 3.92e+04 |
|    gen/train/actor_loss | -3.15    |
|    gen/train/critic_... | 0.00811  |
|    gen/train/ent_coef   | 0.00199  |
|    gen/train/ent_coe... | -0.198   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 3.54e+04 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.922    |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 0.844    |
|    disc/disc_entropy    | 0.406    |
|    disc/disc_loss       | 0.249    |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 40       |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 103      |
|    gen/time/episodes    | 202      |
|    gen/time/fps         | 1.13e+04 |
|    gen/time/time_ela... | 13.5     |
|    gen/time/total_ti... | 4.04e+04 |
|    gen/train/actor_loss | -3.03    |
|    gen/train/critic_... | 0.00861  |
|    gen/train/ent_coef   | 0.00191  |
|    gen/train/ent_coe... | -0.263   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 3.64e+04 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.969    |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 0.938    |
|    disc/disc_entropy    | 0.391    |
|    disc/disc_loss       | 0.218    |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 41       |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 101      |
|    gen/time/episodes    | 208      |
|    gen/time/fps         | 2.19e+03 |
|    gen/time/time_ela... | 18       |
|    gen/time/total_ti... | 4.16e+04 |
|    gen/train/actor_loss | -2.93    |
|    gen/train/critic_... | 0.00816  |
|    gen/train/ent_coef   | 0.00187  |
|    gen/train/ent_coe... | -0.125   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 3.75e+04 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.953    |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 0.906    |
|    disc/disc_entropy    | 0.416    |
|    disc/disc_loss       | 0.245    |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 42       |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 98.2     |
|    gen/time/episodes    | 212      |
|    gen/time/fps         | 3.24e+03 |
|    gen/time/time_ela... | 13       |
|    gen/time/total_ti... | 4.24e+04 |
|    gen/train/actor_loss | -2.85    |
|    gen/train/critic_... | 0.00752  |
|    gen/train/ent_coef   | 0.00181  |
|    gen/train/ent_coe... | -0.13    |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 3.85e+04 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.961    |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 0.922    |
|    disc/disc_entropy    | 0.408    |
|    disc/disc_loss       | 0.231    |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 43       |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 96.1     |
|    gen/time/episodes    | 218      |
|    gen/time/fps         | 4.75e+03 |
|    gen/time/time_ela... | 16.5     |
|    gen/time/total_ti... | 4.36e+04 |
|    gen/train/actor_loss | -2.77    |
|    gen/train/critic_... | 0.0066   |
|    gen/train/ent_coef   | 0.00176  |
|    gen/train/ent_coe... | -0.253   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 3.95e+04 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.922    |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 0.844    |
|    disc/disc_entropy    | 0.394    |
|    disc/disc_loss       | 0.263    |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 44       |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 94.5     |
|    gen/time/episodes    | 224      |
|    gen/time/fps         | 1.98e+03 |
|    gen/time/time_ela... | 22       |
|    gen/time/total_ti... | 4.48e+04 |
|    gen/train/actor_loss | -2.7     |
|    gen/train/critic_... | 0.00764  |
|    gen/train/ent_coef   | 0.00172  |
|    gen/train/ent_coe... | 0.0209   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 4.05e+04 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.961    |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 0.922    |
|    disc/disc_entropy    | 0.37     |
|    disc/disc_loss       | 0.208    |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 45       |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 92.6     |
|    gen/time/episodes    | 228      |
|    gen/time/fps         | 2.95e+03 |
|    gen/time/time_ela... | 15       |
|    gen/time/total_ti... | 4.56e+04 |
|    gen/train/actor_loss | -2.65    |
|    gen/train/critic_... | 0.00712  |
|    gen/train/ent_coef   | 0.00171  |
|    gen/train/ent_coe... | 0.036    |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 4.16e+04 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.977    |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 0.953    |
|    disc/disc_entropy    | 0.373    |
|    disc/disc_loss       | 0.196    |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 46       |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 90.2     |
|    gen/time/episodes    | 232      |
|    gen/time/fps         | 4.84e+03 |
|    gen/time/time_ela... | 9        |
|    gen/time/total_ti... | 4.64e+04 |
|    gen/train/actor_loss | -2.6     |
|    gen/train/critic_... | 0.0068   |
|    gen/train/ent_coef   | 0.00172  |
|    gen/train/ent_coe... | -0.0502  |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 4.26e+04 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.977    |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 0.953    |
|    disc/disc_entropy    | 0.371    |
|    disc/disc_loss       | 0.184    |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 47       |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 87.3     |
|    gen/time/episodes    | 238      |
|    gen/time/fps         | 9.06e+03 |
|    gen/time/time_ela... | 14       |
|    gen/time/total_ti... | 4.76e+04 |
|    gen/train/actor_loss | -2.56    |
|    gen/train/critic_... | 0.00675  |
|    gen/train/ent_coef   | 0.00169  |
|    gen/train/ent_coe... | -0.0891  |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 4.36e+04 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.953    |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 0.906    |
|    disc/disc_entropy    | 0.393    |
|    disc/disc_loss       | 0.212    |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 48       |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 84.8     |
|    gen/time/episodes    | 244      |
|    gen/time/fps         | 2.4e+03  |
|    gen/time/time_ela... | 20       |
|    gen/time/total_ti... | 4.88e+04 |
|    gen/train/actor_loss | -2.52    |
|    gen/train/critic_... | 0.00633  |
|    gen/train/ent_coef   | 0.00166  |
|    gen/train/ent_coe... | -0.0417  |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 4.46e+04 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.961    |
|    disc/disc_acc_expert | 1        |
|    disc/disc_acc_gen    | 0.922    |
|    disc/disc_entropy    | 0.352    |
|    disc/disc_loss       | 0.174    |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 49       |
|    disc/n_expert        | 32       |
|    disc/n_generated     | 32       |
|    gen/rollout/ep_le... | 200      |
|    gen/rollout/ep_re... | 82.2     |
|    gen/time/episodes    | 248      |
|    gen/time/fps         | 3.60e+03 |
|    gen/time/time_ela... | 13       |
|    gen/time/total_ti... | 4.96e+04 |
|    gen/train/actor_loss | -2.48    |
|    gen/train/critic_... | 0.00654  |
|    gen/train/ent_coef   | 0.00168  |
|    gen/train/ent_coe... | 0.0325   |
