Running with `allow_variable_horizon` set to True. Some algorithms are biased towards shorter or longer episodes, which may significantly confound results. Additionally, even unbiased algorithms can exploit the information leak from the termination condition, producing spuriously high performance. See https://imitation.readthedocs.io/en/latest/guide/variable_horizon.html for more information.
--------------------------------------
| mean/                   |          |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 32       |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 199      |
|    gen/rollout/ep_re... | 98       |
|    gen/time/episodes    | 810      |
|    gen/time/fps         | 3.98e+03 |
|    gen/time/time_ela... | 60.2     |
|    gen/time/total_ti... | 1.61e+05 |
|    gen/train/actor_loss | -1.41    |
|    gen/train/critic_... | 0.00149  |
|    gen/train/ent_coef   | 0.00041  |
|    gen/train/ent_coe... | -0.0462  |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.57e+05 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.895    |
|    disc/disc_acc_expert | 0.953    |
|    disc/disc_acc_gen    | 0.836    |
|    disc/disc_entropy    | 0.531    |
|    disc/disc_loss       | 0.364    |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 33       |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 196      |
|    gen/rollout/ep_re... | 95       |
|    gen/time/episodes    | 836      |
|    gen/time/fps         | 2.79e+04 |
|    gen/time/time_ela... | 54       |
|    gen/time/total_ti... | 1.66e+05 |
|    gen/train/actor_loss | -1.37    |
|    gen/train/critic_... | 0.00141  |
|    gen/train/ent_coef   | 0.000398 |
|    gen/train/ent_coe... | -0.095   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.62e+05 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.896    |
|    disc/disc_acc_expert | 0.949    |
|    disc/disc_acc_gen    | 0.844    |
|    disc/disc_entropy    | 0.52     |
|    disc/disc_loss       | 0.347    |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 34       |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 195      |
|    gen/rollout/ep_re... | 91.4     |
|    gen/time/episodes    | 864      |
|    gen/time/fps         | 5.21e+03 |
|    gen/time/time_ela... | 63.4     |
|    gen/time/total_ti... | 1.72e+05 |
|    gen/train/actor_loss | -1.33    |
|    gen/train/critic_... | 0.0013   |
|    gen/train/ent_coef   | 0.00037  |
|    gen/train/ent_coe... | -0.106   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.68e+05 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.906    |
|    disc/disc_acc_expert | 0.938    |
|    disc/disc_acc_gen    | 0.875    |
|    disc/disc_entropy    | 0.493    |
|    disc/disc_loss       | 0.312    |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 35       |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 194      |
|    gen/rollout/ep_re... | 85.6     |
|    gen/time/episodes    | 890      |
|    gen/time/fps         | 4.4e+03  |
|    gen/time/time_ela... | 59       |
|    gen/time/total_ti... | 1.77e+05 |
|    gen/train/actor_loss | -1.31    |
|    gen/train/critic_... | 0.0013   |
|    gen/train/ent_coef   | 0.000379 |
|    gen/train/ent_coe... | 0.0776   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.73e+05 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.924    |
|    disc/disc_acc_expert | 0.93     |
|    disc/disc_acc_gen    | 0.918    |
|    disc/disc_entropy    | 0.5      |
|    disc/disc_loss       | 0.308    |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 36       |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 195      |
|    gen/rollout/ep_re... | 78.1     |
|    gen/time/episodes    | 914      |
|    gen/time/fps         | 6.41e+03 |
|    gen/time/time_ela... | 52.2     |
|    gen/time/total_ti... | 1.82e+05 |
|    gen/train/actor_loss | -1.32    |
|    gen/train/critic_... | 0.00149  |
|    gen/train/ent_coef   | 0.00039  |
|    gen/train/ent_coe... | -0.0295  |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.78e+05 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.945    |
|    disc/disc_acc_expert | 0.965    |
|    disc/disc_acc_gen    | 0.926    |
|    disc/disc_entropy    | 0.471    |
|    disc/disc_loss       | 0.269    |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 37       |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 198      |
|    gen/rollout/ep_re... | 73.6     |
|    gen/time/episodes    | 940      |
|    gen/time/fps         | 3.06e+04 |
|    gen/time/time_ela... | 53.7     |
|    gen/time/total_ti... | 1.87e+05 |
|    gen/train/actor_loss | -1.29    |
|    gen/train/critic_... | 0.00151  |
|    gen/train/ent_coef   | 0.000378 |
|    gen/train/ent_coe... | -0.0124  |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.83e+05 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.934    |
|    disc/disc_acc_expert | 0.953    |
|    disc/disc_acc_gen    | 0.914    |
|    disc/disc_entropy    | 0.452    |
|    disc/disc_loss       | 0.266    |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 38       |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 199      |
|    gen/rollout/ep_re... | 69       |
|    gen/time/episodes    | 966      |
|    gen/time/fps         | 5.62e+03 |
|    gen/time/time_ela... | 55.5     |
|    gen/time/total_ti... | 1.92e+05 |
|    gen/train/actor_loss | -1.25    |
|    gen/train/critic_... | 0.00142  |
|    gen/train/ent_coef   | 0.000372 |
|    gen/train/ent_coe... | -0.105   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.88e+05 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.953    |
|    disc/disc_acc_expert | 0.973    |
|    disc/disc_acc_gen    | 0.934    |
|    disc/disc_entropy    | 0.403    |
|    disc/disc_loss       | 0.225    |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 39       |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 199      |
|    gen/rollout/ep_re... | 65.7     |
|    gen/time/episodes    | 992      |
|    gen/time/fps         | 9.95e+03 |
|    gen/time/time_ela... | 54.9     |
|    gen/time/total_ti... | 1.97e+05 |
|    gen/train/actor_loss | -1.2     |
|    gen/train/critic_... | 0.00125  |
|    gen/train/ent_coef   | 0.000349 |
|    gen/train/ent_coe... | -0.111   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.93e+05 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.939    |
|    disc/disc_acc_expert | 0.953    |
|    disc/disc_acc_gen    | 0.926    |
|    disc/disc_entropy    | 0.395    |
|    disc/disc_loss       | 0.222    |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 40       |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 199      |
|    gen/rollout/ep_re... | 61.2     |
|    gen/time/episodes    | 1.02e+03 |
|    gen/time/fps         | 5.55e+03 |
|    gen/time/time_ela... | 56.3     |
|    gen/time/total_ti... | 2.02e+05 |
|    gen/train/actor_loss | -1.17    |
|    gen/train/critic_... | 0.00118  |
|    gen/train/ent_coef   | 0.000334 |
|    gen/train/ent_coe... | -0.0536  |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 1.98e+05 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.959    |
|    disc/disc_acc_expert | 0.984    |
|    disc/disc_acc_gen    | 0.934    |
|    disc/disc_entropy    | 0.395    |
|    disc/disc_loss       | 0.213    |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 41       |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 199      |
|    gen/rollout/ep_re... | 56.4     |
|    gen/time/episodes    | 1.04e+03 |
|    gen/time/fps         | 8.47e+03 |
|    gen/time/time_ela... | 60.3     |
|    gen/time/total_ti... | 2.07e+05 |
|    gen/train/actor_loss | -1.13    |
|    gen/train/critic_... | 0.00113  |
|    gen/train/ent_coef   | 0.000331 |
|    gen/train/ent_coe... | 0.0355   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 2.03e+05 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.92     |
|    disc/disc_acc_expert | 0.957    |
|    disc/disc_acc_gen    | 0.883    |
|    disc/disc_entropy    | 0.412    |
|    disc/disc_loss       | 0.254    |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 42       |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 199      |
|    gen/rollout/ep_re... | 56.5     |
|    gen/time/episodes    | 1.07e+03 |
|    gen/time/fps         | 5.12e+03 |
|    gen/time/time_ela... | 60.8     |
|    gen/time/total_ti... | 2.13e+05 |
|    gen/train/actor_loss | -1.12    |
|    gen/train/critic_... | 0.00114  |
|    gen/train/ent_coef   | 0.000332 |
|    gen/train/ent_coe... | -0.0641  |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 2.08e+05 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.961    |
|    disc/disc_acc_expert | 0.973    |
|    disc/disc_acc_gen    | 0.949    |
|    disc/disc_entropy    | 0.384    |
|    disc/disc_loss       | 0.216    |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 43       |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 199      |
|    gen/rollout/ep_re... | 57.9     |
|    gen/time/episodes    | 1.1e+03  |
|    gen/time/fps         | 7.12e+03 |
|    gen/time/time_ela... | 59.6     |
|    gen/time/total_ti... | 2.18e+05 |
|    gen/train/actor_loss | -1.1     |
|    gen/train/critic_... | 0.00115  |
|    gen/train/ent_coef   | 0.000327 |
|    gen/train/ent_coe... | 0.00175  |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 2.14e+05 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.93     |
|    disc/disc_acc_expert | 0.941    |
|    disc/disc_acc_gen    | 0.918    |
|    disc/disc_entropy    | 0.379    |
|    disc/disc_loss       | 0.225    |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 44       |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 198      |
|    gen/rollout/ep_re... | 57.8     |
|    gen/time/episodes    | 1.12e+03 |
|    gen/time/fps         | 5.3e+03  |
|    gen/time/time_ela... | 61.5     |
|    gen/time/total_ti... | 2.23e+05 |
|    gen/train/actor_loss | -1.09    |
|    gen/train/critic_... | 0.00121  |
|    gen/train/ent_coef   | 0.000326 |
|    gen/train/ent_coe... | -0.0091  |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 2.19e+05 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.945    |
|    disc/disc_acc_expert | 0.973    |
|    disc/disc_acc_gen    | 0.918    |
|    disc/disc_entropy    | 0.355    |
|    disc/disc_loss       | 0.2      |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 45       |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 198      |
|    gen/rollout/ep_re... | 57.2     |
|    gen/time/episodes    | 1.15e+03 |
|    gen/time/fps         | 6.45e+03 |
|    gen/time/time_ela... | 65.1     |
|    gen/time/total_ti... | 2.28e+05 |
|    gen/train/actor_loss | -1.08    |
|    gen/train/critic_... | 0.00121  |
|    gen/train/ent_coef   | 0.000326 |
|    gen/train/ent_coe... | -0.0176  |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 2.24e+05 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.93     |
|    disc/disc_acc_expert | 0.953    |
|    disc/disc_acc_gen    | 0.906    |
|    disc/disc_entropy    | 0.339    |
|    disc/disc_loss       | 0.209    |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 46       |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 198      |
|    gen/rollout/ep_re... | 51.4     |
|    gen/time/episodes    | 1.17e+03 |
|    gen/time/fps         | 5.23e+03 |
|    gen/time/time_ela... | 63.8     |
|    gen/time/total_ti... | 2.33e+05 |
|    gen/train/actor_loss | -1.06    |
|    gen/train/critic_... | 0.00117  |
|    gen/train/ent_coef   | 0.000323 |
|    gen/train/ent_coe... | 0.0292   |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 2.29e+05 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.93     |
|    disc/disc_acc_expert | 0.941    |
|    disc/disc_acc_gen    | 0.918    |
|    disc/disc_entropy    | 0.341    |
|    disc/disc_loss       | 0.213    |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 47       |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 195      |
|    gen/rollout/ep_re... | 47.4     |
|    gen/time/episodes    | 1.2e+03  |
|    gen/time/fps         | 1.11e+04 |
|    gen/time/time_ela... | 57.3     |
|    gen/time/total_ti... | 2.38e+05 |
|    gen/train/actor_loss | -1.03    |
|    gen/train/critic_... | 0.00119  |
|    gen/train/ent_coef   | 0.000321 |
|    gen/train/ent_coe... | -0.0402  |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 2.34e+05 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.904    |
|    disc/disc_acc_expert | 0.91     |
|    disc/disc_acc_gen    | 0.898    |
|    disc/disc_entropy    | 0.345    |
|    disc/disc_loss       | 0.24     |
|    disc/disc_proport... | 0.5      |
|    disc/global_step     | 48       |
|    disc/n_expert        | 128      |
|    disc/n_generated     | 128      |
|    gen/rollout/ep_le... | 193      |
|    gen/rollout/ep_re... | 47.7     |
|    gen/time/episodes    | 1.23e+03 |
|    gen/time/fps         | 6.21e+03 |
|    gen/time/time_ela... | 64.7     |
|    gen/time/total_ti... | 2.43e+05 |
|    gen/train/actor_loss | -1.02    |
|    gen/train/critic_... | 0.00124  |
|    gen/train/ent_coef   | 0.000322 |
|    gen/train/ent_coe... | -0.0248  |
|    gen/train/learnin... | 0.0003   |
|    gen/train/n_updates  | 2.39e+05 |
--------------------------------------
--------------------------------------
| mean/                   |          |
|    disc/disc_acc        | 0.93     |
